trajectory_id,synthetic_date,rejection_reason,pm25,ventilation_index,precipitation,season,generator_seed,generator_version,phase_version
SYNTH_8B_batch_0005_00090,SYNTH-SYNTH_8B_batch_0005_00090-D002,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7374.5 > 4500),300.8801341931245,7374.50413110416,0.0,Post-Monsoon,1834229706,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00094,SYNTH-SYNTH_8B_batch_0005_00094-D002,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5655.6 > 4500),268.32200275698506,5655.5938383238945,0.0,Post-Monsoon,2877286213,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00102,SYNTH-SYNTH_8B_batch_0005_00102-D002,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5102.3 > 4500),273.87775885137876,5102.260500084443,0.0,Post-Monsoon,3529525274,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00105,SYNTH-SYNTH_8B_batch_0005_00105-D003,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7049.5 > 4500),294.5224260668336,7049.4855535548295,0.0,Winter,2977964033,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00106,SYNTH-SYNTH_8B_batch_0005_00106-D010,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7181.7 > 4500),308.8682602243347,7181.663235529323,0.0,Post-Monsoon,3005115315,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00110,SYNTH-SYNTH_8B_batch_0005_00110-D002,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4898.4 > 4500),288.6464278511204,4898.444312331155,0.0,Post-Monsoon,2687123980,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00110,SYNTH-SYNTH_8B_batch_0005_00110-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (8714.4 > 4500),289.1681688111451,8714.446588410561,0.0,Post-Monsoon,2687123980,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00110,SYNTH-SYNTH_8B_batch_0005_00110-D005,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6412.7 > 4500),252.4273660104618,6412.676370519996,0.0,Post-Monsoon,2687123980,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00118,SYNTH-SYNTH_8B_batch_0005_00118-D011,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (8220.9 > 4500),321.4320947368419,8220.89050566118,0.0,Post-Monsoon,3173115089,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00118,SYNTH-SYNTH_8B_batch_0005_00118-D012,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (8431.5 > 4500),269.71289653687774,8431.450945794455,0.0,Post-Monsoon,3173115089,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00122,SYNTH-SYNTH_8B_batch_0005_00122-D012,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4991.0 > 4500),340.8192299312646,4990.993085837957,0.0,Post-Monsoon,1947508644,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00122,SYNTH-SYNTH_8B_batch_0005_00122-D013,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6456.4 > 4500),295.3064722047427,6456.437952006706,0.0,Post-Monsoon,1947508644,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00122,SYNTH-SYNTH_8B_batch_0005_00122-D015,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5624.0 > 4500),253.6830244213898,5623.969000494853,0.0,Post-Monsoon,1947508644,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00126,SYNTH-SYNTH_8B_batch_0005_00126-D002,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6400.3 > 4500),266.98013844620317,6400.316085779055,0.0,Post-Monsoon,813212650,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00126,SYNTH-SYNTH_8B_batch_0005_00126-D019,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5455.5 > 4500),392.71376585619896,5455.517131447896,0.0,Post-Monsoon,813212650,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00126,SYNTH-SYNTH_8B_batch_0005_00126-D020,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (9356.5 > 4500),270.07598517209334,9356.508214330179,0.0,Post-Monsoon,813212650,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00130,SYNTH-SYNTH_8B_batch_0005_00130-D019,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6160.7 > 4500),283.56718200220763,6160.733177102099,0.0,Post-Monsoon,2065270131,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00133,SYNTH-SYNTH_8B_batch_0005_00133-D006,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7433.3 > 4500),352.4309237818475,7433.295165592352,0.0,Winter,59923962,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00134,SYNTH-SYNTH_8B_batch_0005_00134-D002,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5061.3 > 4500),293.1179113540868,5061.3333834003415,0.0,Post-Monsoon,3823123887,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00134,SYNTH-SYNTH_8B_batch_0005_00134-D003,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5492.1 > 4500),251.65791459028102,5492.113997129547,0.0,Post-Monsoon,3823123887,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00134,SYNTH-SYNTH_8B_batch_0005_00134-D026,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5900.1 > 4500),350.21332613253855,5900.114641536839,0.0,Post-Monsoon,3823123887,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00134,SYNTH-SYNTH_8B_batch_0005_00134-D027,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5800.8 > 4500),329.5784799532362,5800.804035598099,0.0,Post-Monsoon,3823123887,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00138,SYNTH-SYNTH_8B_batch_0005_00138-D023,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6132.4 > 4500),307.3383975084441,6132.421832054346,0.0,Post-Monsoon,2355611823,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00138,SYNTH-SYNTH_8B_batch_0005_00138-D025,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6521.5 > 4500),263.06809888123934,6521.527169780133,0.0,Post-Monsoon,2355611823,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00146,SYNTH-SYNTH_8B_batch_0005_00146-D009,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5848.2 > 4500),342.97679235121996,5848.249635732658,0.0,Post-Monsoon,3079189022,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00146,SYNTH-SYNTH_8B_batch_0005_00146-D013,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6188.2 > 4500),341.987890938203,6188.15786432992,0.0,Post-Monsoon,3079189022,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00146,SYNTH-SYNTH_8B_batch_0005_00146-D014,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5397.4 > 4500),253.1716110475058,5397.365137317672,0.0,Post-Monsoon,3079189022,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00146,SYNTH-SYNTH_8B_batch_0005_00146-D024,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6950.2 > 4500),257.5683385065123,6950.173248717038,0.0,Post-Monsoon,3079189022,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00158,SYNTH-SYNTH_8B_batch_0005_00158-D005,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7238.6 > 4500),378.88929109626645,7238.5629167920915,0.0,Post-Monsoon,3264057557,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00158,SYNTH-SYNTH_8B_batch_0005_00158-D006,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7728.3 > 4500),263.92234988007124,7728.311987127922,0.0,Post-Monsoon,3264057557,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00162,SYNTH-SYNTH_8B_batch_0005_00162-D003,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5428.5 > 4500),408.34614594207306,5428.541565345493,0.0,Post-Monsoon,2036656655,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00162,SYNTH-SYNTH_8B_batch_0005_00162-D009,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4920.6 > 4500),376.02984475540256,4920.572425440697,0.0,Post-Monsoon,2036656655,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00162,SYNTH-SYNTH_8B_batch_0005_00162-D010,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6757.3 > 4500),289.9041782545171,6757.257040519986,0.0,Post-Monsoon,2036656655,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00162,SYNTH-SYNTH_8B_batch_0005_00162-D012,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6252.0 > 4500),263.3303387543308,6251.9572711136525,0.0,Post-Monsoon,2036656655,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00166,SYNTH-SYNTH_8B_batch_0005_00166-D011,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7881.4 > 4500),322.2105483782227,7881.408762361905,0.0,Post-Monsoon,1515482557,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00166,SYNTH-SYNTH_8B_batch_0005_00166-D012,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6837.6 > 4500),262.8555588110722,6837.5964216368675,0.0,Post-Monsoon,1515482557,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00170,SYNTH-SYNTH_8B_batch_0005_00170-D002,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4992.2 > 4500),312.2364581076645,4992.152389530856,0.0,Post-Monsoon,2469359010,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00174,SYNTH-SYNTH_8B_batch_0005_00174-D002,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5961.7 > 4500),282.91352259817063,5961.704182492866,0.0,Post-Monsoon,1841078126,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00174,SYNTH-SYNTH_8B_batch_0005_00174-D016,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6698.3 > 4500),383.7628601354939,6698.346565545461,0.0,Post-Monsoon,1841078126,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0005_00174,SYNTH-SYNTH_8B_batch_0005_00174-D017,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6678.1 > 4500),293.5283214482462,6678.070812327173,0.0,Post-Monsoon,1841078126,HP-STG-v1.0.0,Phase 8B v1.0.0
