date,eval_fold,eval_year,season,pollution_regime,observed_pm25,predicted_pm25,method,nominal_coverage,lower_bound,upper_bound,interval_width,is_covered
2022-05-08,1,2022,Summer,Moderate,68.92,82.99484255014245,empirical_residual_global,0.8,54.79826884106929,107.11689741348208,52.31862857241279,True
2022-05-09,1,2022,Summer,Moderate,73.93,88.32289733955842,empirical_residual_global,0.8,60.12632363048526,112.44495220289805,52.31862857241279,True
2022-05-10,1,2022,Summer,Moderate,72.0,91.72763625101189,empirical_residual_global,0.8,63.531062541938724,115.84969111435151,52.31862857241279,True
2022-05-11,1,2022,Summer,Moderate,108.25,101.24410615310916,empirical_residual_global,0.8,73.047532444036,125.36616101644879,52.31862857241279,True
2022-05-12,1,2022,Summer,Moderate,114.95,93.74022437293422,empirical_residual_global,0.8,65.54365066386106,117.86227923627385,52.31862857241279,True
2022-05-13,1,2022,Summer,Moderate,65.99,93.92694299656785,empirical_residual_global,0.8,65.73036928749468,118.04899785990747,52.31862857241279,True
2022-05-14,1,2022,Summer,Moderate,76.92,89.44962903336203,empirical_residual_global,0.8,61.253055324288866,113.57168389670166,52.31862857241279,True
2022-05-15,1,2022,Summer,Moderate,75.3,84.26002640142063,empirical_residual_global,0.8,56.06345269234747,108.38208126476026,52.31862857241279,True
2022-05-16,1,2022,Summer,Moderate,87.74,106.7159520011359,empirical_residual_global,0.8,78.51937829206274,130.83800686447552,52.31862857241278,True
2022-05-17,1,2022,Summer,Moderate,93.83,94.12871213193309,empirical_residual_global,0.8,65.93213842285992,118.25076699527271,52.31862857241279,True
2022-05-18,1,2022,Summer,Moderate,85.73,88.80199321193327,empirical_residual_global,0.8,60.6054195028601,112.92404807527289,52.31862857241279,True
2022-05-19,1,2022,Summer,Moderate,116.73,100.5250968888009,empirical_residual_global,0.8,72.32852317972774,124.64715175214053,52.31862857241279,True
2022-05-20,1,2022,Summer,High,123.68,110.7340373118261,empirical_residual_global,0.8,82.53746360275294,134.8560921751657,52.31862857241278,True
2022-05-21,1,2022,Summer,Moderate,104.87,92.65963879060217,empirical_residual_global,0.8,64.46306508152901,116.7816936539418,52.31862857241279,True
2022-05-22,1,2022,Summer,Moderate,87.12,84.36411500518938,empirical_residual_global,0.8,56.16754129611621,108.486169868529,52.31862857241279,True
2022-05-23,1,2022,Summer,Moderate,105.33,95.91665022864325,empirical_residual_global,0.8,67.72007651957009,120.03870509198288,52.31862857241279,True
2022-05-24,1,2022,Summer,Moderate,106.52,101.102891212943,empirical_residual_global,0.8,72.90631750386984,125.22494607628263,52.31862857241279,True
2022-05-25,1,2022,Summer,Moderate,78.55,93.40256021738521,empirical_residual_global,0.8,65.20598650831205,117.52461508072484,52.31862857241279,True
2022-05-26,1,2022,Summer,Moderate,99.14,101.97061769082462,empirical_residual_global,0.8,73.77404398175146,126.09267255416425,52.31862857241279,True
2022-05-27,1,2022,Summer,Moderate,71.56,95.71591486880361,empirical_residual_global,0.8,67.51934115973044,119.83796973214324,52.31862857241279,True
2022-05-28,1,2022,Summer,Moderate,85.74,92.36815255799158,empirical_residual_global,0.8,64.17157884891841,116.4902074213312,52.31862857241279,True
2022-05-29,1,2022,Summer,Moderate,92.74,103.74635519208374,empirical_residual_global,0.8,75.54978148301058,127.86841005542337,52.31862857241279,True
2022-05-30,1,2022,Summer,High,124.72,130.20868282129123,empirical_residual_global,0.8,102.01210911221807,154.33073768463086,52.31862857241279,True
2022-05-31,1,2022,Summer,Moderate,103.92,115.60125704278087,empirical_residual_global,0.8,87.40468333370771,139.7233119061205,52.31862857241279,True
2022-06-01,1,2022,Monsoon,High,127.94,133.86308293114305,empirical_residual_global,0.8,105.66650922206989,157.98513779448268,52.31862857241279,True
2022-06-02,1,2022,Monsoon,Moderate,100.78,113.60279967313785,empirical_residual_global,0.8,85.40622596406469,137.7248545364775,52.318628572412806,True
2022-06-03,1,2022,Monsoon,High,134.75,166.58205180015128,empirical_residual_global,0.8,138.3854780910781,190.7041066634909,52.31862857241279,False
2022-06-04,1,2022,Monsoon,High,120.39,112.80606277049225,empirical_residual_global,0.8,84.60948906141908,136.92811763383187,52.31862857241279,True
2022-06-05,1,2022,Monsoon,High,122.69,116.57295926224032,empirical_residual_global,0.8,88.37638555316715,140.69501412557995,52.31862857241279,True
2022-06-06,1,2022,Monsoon,Moderate,86.47,113.57114484615002,empirical_residual_global,0.8,85.37457113707686,137.69319970948965,52.31862857241279,True
2022-06-07,1,2022,Monsoon,Moderate,102.06,78.36354522974351,empirical_residual_global,0.8,50.166971520670344,102.48560009308314,52.31862857241279,True
2022-06-08,1,2022,Monsoon,High,125.54,101.4031147332632,empirical_residual_global,0.8,73.20654102419003,125.52516959660282,52.31862857241279,False
2022-06-09,1,2022,Monsoon,Moderate,83.05,101.97116321302097,empirical_residual_global,0.8,73.77458950394781,126.0932180763606,52.31862857241279,True
2022-06-10,1,2022,Monsoon,Moderate,116.51,113.36863346521106,empirical_residual_global,0.8,85.1720597561379,137.49068832855068,52.31862857241278,True
2022-06-11,1,2022,Monsoon,High,134.31,166.30331627188522,empirical_residual_global,0.8,138.10674256281206,190.42537113522485,52.31862857241279,False
2022-06-12,1,2022,Monsoon,High,133.09,114.88495697825114,empirical_residual_global,0.8,86.68838326917798,139.00701184159078,52.318628572412806,True
2022-06-13,1,2022,Monsoon,Moderate,103.26,91.18037246356681,empirical_residual_global,0.8,62.98379875449365,115.30242732690644,52.31862857241279,True
2022-06-14,1,2022,Monsoon,Moderate,95.19,89.28736753180678,empirical_residual_global,0.8,61.090793822733616,113.40942239514641,52.31862857241279,True
2022-06-15,1,2022,Monsoon,Moderate,93.29,93.93254309171131,empirical_residual_global,0.8,65.73596938263815,118.05459795505094,52.31862857241279,True
2022-06-16,1,2022,Monsoon,Moderate,91.48,114.70137382039043,empirical_residual_global,0.8,86.50480011131727,138.82342868373007,52.318628572412806,True
2022-06-17,1,2022,Monsoon,Moderate,110.48,119.71370565713961,empirical_residual_global,0.8,91.51713194806645,143.83576052047925,52.318628572412806,True
2022-06-18,1,2022,Monsoon,Moderate,93.66,98.43839220854905,empirical_residual_global,0.8,70.24181849947588,122.56044707188867,52.31862857241279,True
2022-06-19,1,2022,Monsoon,High,125.56,113.53332223794075,empirical_residual_global,0.8,85.33674852886759,137.65537710128038,52.31862857241279,True
2022-06-20,1,2022,Monsoon,Moderate,94.18,105.85900533555834,empirical_residual_global,0.8,77.66243162648517,129.98106019889798,52.318628572412806,True
2022-06-21,1,2022,Monsoon,Moderate,96.18,107.93460909585885,empirical_residual_global,0.8,79.73803538678568,132.0566639591985,52.318628572412806,True
2022-06-22,1,2022,Monsoon,Moderate,99.1,120.65714477884407,empirical_residual_global,0.8,92.46057106977091,144.7791996421837,52.31862857241279,True
2022-06-23,1,2022,Monsoon,Moderate,109.41,130.69701445270087,empirical_residual_global,0.8,102.5004407436277,154.8190693160405,52.31862857241279,True
2022-06-24,1,2022,Monsoon,Moderate,98.12,105.0910643656498,empirical_residual_global,0.8,76.89449065657664,129.21311922898943,52.31862857241279,True
2022-06-25,1,2022,Monsoon,High,120.94,111.51440840020877,empirical_residual_global,0.8,83.3178346911356,135.6364632635484,52.31862857241279,True
2022-06-26,1,2022,Monsoon,Moderate,83.12,92.2415195526763,empirical_residual_global,0.8,64.04494584360313,116.36357441601592,52.31862857241279,True
2022-06-27,1,2022,Monsoon,Moderate,107.87,112.53177413917234,empirical_residual_global,0.8,84.33520043009918,136.65382900251197,52.31862857241279,True
2022-06-28,1,2022,Monsoon,High,129.17,102.94968752039813,empirical_residual_global,0.8,74.75311381132497,127.07174238373776,52.31862857241279,False
2022-06-29,1,2022,Monsoon,Moderate,116.82,83.49881879867746,empirical_residual_global,0.8,55.3022450896043,107.62087366201709,52.31862857241279,False
2022-06-30,1,2022,Monsoon,Moderate,98.93,117.68748141212525,empirical_residual_global,0.8,89.49090770305209,141.8095362754649,52.318628572412806,True
2022-07-01,1,2022,Monsoon,Low,52.54,107.76993099424179,empirical_residual_global,0.8,79.57335728516863,131.8919858575814,52.31862857241278,False
2022-07-02,1,2022,Monsoon,Low,58.8,80.69330199413554,empirical_residual_global,0.8,52.496728285062375,104.81535685747517,52.31862857241279,True
2022-07-03,1,2022,Monsoon,Low,31.26,47.029092410511815,empirical_residual_global,0.8,18.832518701438648,71.15114727385145,52.318628572412806,True
2022-07-04,1,2022,Monsoon,Low,53.55,46.80846293319334,empirical_residual_global,0.8,18.611889224120173,70.93051779653297,52.31862857241279,True
2022-07-05,1,2022,Monsoon,Low,34.83,47.41464223036008,empirical_residual_global,0.8,19.218068521286913,71.5366970936997,52.31862857241279,True
2022-07-06,1,2022,Monsoon,Moderate,62.08,43.28625328073275,empirical_residual_global,0.8,15.089679571659584,67.40830814407238,52.31862857241279,True
2022-07-07,1,2022,Monsoon,Low,45.32,51.13705110171325,empirical_residual_global,0.8,22.94047739264008,75.25910596505287,52.31862857241279,True
2022-07-08,1,2022,Monsoon,Low,47.13,40.96308422842855,empirical_residual_global,0.8,12.766510519355382,65.08513909176818,52.318628572412806,True
2022-07-09,1,2022,Monsoon,Moderate,65.54,47.052025239026676,empirical_residual_global,0.8,18.85545152995351,71.1740801023663,52.31862857241279,True
2022-07-10,1,2022,Monsoon,Moderate,60.67,50.047538358329454,empirical_residual_global,0.8,21.850964649256287,74.16959322166909,52.318628572412806,True
2022-07-11,1,2022,Monsoon,Low,44.07,47.21329552448423,empirical_residual_global,0.8,19.016721815411064,71.33535038782387,52.318628572412806,True
2022-07-12,1,2022,Monsoon,Low,56.08,50.64135118821157,empirical_residual_global,0.8,22.444777479138406,74.7634060515512,52.31862857241279,True
2022-07-13,1,2022,Monsoon,Low,53.48,44.06940749533181,empirical_residual_global,0.8,15.872833786258642,68.19146235867143,52.31862857241279,True
