trajectory_id,synthetic_date,rejection_reason,pm25,ventilation_index,precipitation,season,generator_seed,generator_version,phase_version
SYNTH_8B_batch_0001_00014,SYNTH-SYNTH_8B_batch_0001_00014-D025,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6353.5 > 4500),354.39295185573167,6353.500101153027,0.0,Post-Monsoon,2695515434,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00014,SYNTH-SYNTH_8B_batch_0001_00014-D026,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5229.9 > 4500),254.49963491247715,5229.8993015140795,0.0,Post-Monsoon,2695515434,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00014,SYNTH-SYNTH_8B_batch_0001_00014-D027,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5279.4 > 4500),257.53516194692514,5279.380774361593,0.0,Post-Monsoon,2695515434,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00021,SYNTH-SYNTH_8B_batch_0001_00021-D002,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7432.8 > 4500),264.2145974571562,7432.84225957629,0.0,Winter,292917533,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00026,SYNTH-SYNTH_8B_batch_0001_00026-D007,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5851.9 > 4500),263.15517163474465,5851.886223860476,0.0,Post-Monsoon,3441149010,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00030,SYNTH-SYNTH_8B_batch_0001_00030-D010,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4937.5 > 4500),339.5699806823071,4937.454167925408,0.0,Post-Monsoon,2475733833,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00030,SYNTH-SYNTH_8B_batch_0001_00030-D011,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7077.1 > 4500),276.15956023497637,7077.07945857342,0.0,Post-Monsoon,2475733833,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00030,SYNTH-SYNTH_8B_batch_0001_00030-D026,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6769.0 > 4500),269.7503570869059,6768.951845732349,0.0,Post-Monsoon,2475733833,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00033,SYNTH-SYNTH_8B_batch_0001_00033-D002,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7668.2 > 4500),259.88677899001743,7668.223405036164,0.0,Winter,769301750,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00034,SYNTH-SYNTH_8B_batch_0001_00034-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6294.9 > 4500),283.03788156625455,6294.945020218113,0.0,Post-Monsoon,2569450358,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00034,SYNTH-SYNTH_8B_batch_0001_00034-D005,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6066.1 > 4500),265.01175895458135,6066.102485360545,0.0,Post-Monsoon,2569450358,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00034,SYNTH-SYNTH_8B_batch_0001_00034-D013,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4671.5 > 4500),301.89806478107477,4671.464620354772,0.0,Post-Monsoon,2569450358,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00034,SYNTH-SYNTH_8B_batch_0001_00034-D023,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5099.6 > 4500),346.6904741289372,5099.611897915865,0.0,Post-Monsoon,2569450358,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00034,SYNTH-SYNTH_8B_batch_0001_00034-D024,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6254.4 > 4500),334.66818129985,6254.3595915929955,0.0,Post-Monsoon,2569450358,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00034,SYNTH-SYNTH_8B_batch_0001_00034-D025,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7038.9 > 4500),274.4824764101002,7038.909368353973,0.0,Post-Monsoon,2569450358,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00037,SYNTH-SYNTH_8B_batch_0001_00037-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4697.2 > 4500),352.1762988800823,4697.193287928612,0.0,Winter,2697369077,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00037,SYNTH-SYNTH_8B_batch_0001_00037-D005,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7183.1 > 4500),264.96209502618797,7183.124720416944,0.0,Winter,2697369077,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00037,SYNTH-SYNTH_8B_batch_0001_00037-D014,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5696.0 > 4500),260.0879837616346,5696.005149694153,0.0,Winter,2697369077,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00038,SYNTH-SYNTH_8B_batch_0001_00038-D003,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7428.8 > 4500),292.2109955512124,7428.763590909491,0.0,Post-Monsoon,1896228218,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00038,SYNTH-SYNTH_8B_batch_0001_00038-D009,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5000.8 > 4500),329.6843575576347,5000.8233877830135,0.0,Post-Monsoon,1896228218,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00038,SYNTH-SYNTH_8B_batch_0001_00038-D010,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5420.2 > 4500),314.07223789532105,5420.185349771098,0.0,Post-Monsoon,1896228218,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00038,SYNTH-SYNTH_8B_batch_0001_00038-D011,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5400.7 > 4500),284.6830084065966,5400.713439200543,0.0,Post-Monsoon,1896228218,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00042,SYNTH-SYNTH_8B_batch_0001_00042-D025,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7201.8 > 4500),309.63830103727236,7201.797625049844,0.0,Post-Monsoon,31463167,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00046,SYNTH-SYNTH_8B_batch_0001_00046-D028,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5297.0 > 4500),371.2595987671254,5297.000811999364,0.0,Post-Monsoon,3396170978,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00049,SYNTH-SYNTH_8B_batch_0001_00049-D008,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7223.9 > 4500),289.07060401405863,7223.892666893955,0.0,Winter,4097653850,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00050,SYNTH-SYNTH_8B_batch_0001_00050-D016,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5027.4 > 4500),289.12203637681876,5027.384966632128,0.0,Post-Monsoon,3565297522,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00058,SYNTH-SYNTH_8B_batch_0001_00058-D016,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7419.5 > 4500),286.43076398107155,7419.538993151687,0.0,Post-Monsoon,2598334292,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00062,SYNTH-SYNTH_8B_batch_0001_00062-D013,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5488.6 > 4500),372.159190520127,5488.609000292245,0.0,Post-Monsoon,1115336451,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00062,SYNTH-SYNTH_8B_batch_0001_00062-D014,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (10464.9 > 4500),274.8365276208618,10464.864966924344,0.0,Post-Monsoon,1115336451,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00066,SYNTH-SYNTH_8B_batch_0001_00066-D008,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7628.9 > 4500),283.28424148708075,7628.87105297638,0.0,Post-Monsoon,1166549400,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00066,SYNTH-SYNTH_8B_batch_0001_00066-D026,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6454.8 > 4500),317.28541917076006,6454.80318494831,0.0,Post-Monsoon,1166549400,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00069,SYNTH-SYNTH_8B_batch_0001_00069-D009,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6906.0 > 4500),251.61044482089693,6905.999070429139,0.0,Winter,1617025452,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00070,SYNTH-SYNTH_8B_batch_0001_00070-D021,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (8167.4 > 4500),254.9931794749532,8167.393383468658,0.0,Post-Monsoon,3669241375,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00070,SYNTH-SYNTH_8B_batch_0001_00070-D025,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7365.2 > 4500),282.56048985747594,7365.249601699496,0.0,Post-Monsoon,3669241375,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00073,SYNTH-SYNTH_8B_batch_0001_00073-D011,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5636.9 > 4500),269.18366983134206,5636.908437021493,0.0,Winter,2325904496,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00082,SYNTH-SYNTH_8B_batch_0001_00082-D002,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4772.0 > 4500),336.9662639273573,4772.015247882682,0.0,Post-Monsoon,2270862116,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00082,SYNTH-SYNTH_8B_batch_0001_00082-D006,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (8273.1 > 4500),342.05604937893327,8273.085296064011,0.0,Post-Monsoon,2270862116,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00082,SYNTH-SYNTH_8B_batch_0001_00082-D007,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7296.7 > 4500),287.0400761504207,7296.654573913276,0.0,Post-Monsoon,2270862116,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00082,SYNTH-SYNTH_8B_batch_0001_00082-D015,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7195.2 > 4500),313.0353983923641,7195.181821371929,0.0,Post-Monsoon,2270862116,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00086,SYNTH-SYNTH_8B_batch_0001_00086-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6571.5 > 4500),347.5961835042992,6571.451899304347,0.0,Post-Monsoon,2339565588,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00086,SYNTH-SYNTH_8B_batch_0001_00086-D006,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5909.8 > 4500),352.1889840946361,5909.770028694577,0.0,Post-Monsoon,2339565588,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00090,SYNTH-SYNTH_8B_batch_0001_00090-D029,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5774.8 > 4500),282.04505191999914,5774.755017110485,0.0,Post-Monsoon,3775221719,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00094,SYNTH-SYNTH_8B_batch_0001_00094-D008,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4630.9 > 4500),274.96397779898336,4630.934963892112,0.0,Post-Monsoon,3399478506,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00098,SYNTH-SYNTH_8B_batch_0001_00098-D018,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6435.1 > 4500),253.00598551597616,6435.0905416129435,0.0,Post-Monsoon,1172348054,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0001_00098,SYNTH-SYNTH_8B_batch_0001_00098-D021,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4891.6 > 4500),331.7262083872134,4891.589311587579,0.0,Post-Monsoon,1172348054,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00006,SYNTH-SYNTH_8B_batch_0002_00006-D003,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5324.0 > 4500),411.5913281253393,5323.959686435475,0.0,Post-Monsoon,794956085,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00006,SYNTH-SYNTH_8B_batch_0002_00006-D005,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5148.6 > 4500),333.95277584309025,5148.627030528285,0.0,Post-Monsoon,794956085,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00006,SYNTH-SYNTH_8B_batch_0002_00006-D015,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5147.4 > 4500),326.7236726287639,5147.4481374480565,0.0,Post-Monsoon,794956085,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00010,SYNTH-SYNTH_8B_batch_0002_00010-D010,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6741.6 > 4500),283.78797790977774,6741.637160655549,0.0,Post-Monsoon,2425542259,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00014,SYNTH-SYNTH_8B_batch_0002_00014-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4876.1 > 4500),359.3797060627996,4876.080607367714,0.0,Post-Monsoon,1231760353,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00014,SYNTH-SYNTH_8B_batch_0002_00014-D005,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4912.3 > 4500),321.2800558910567,4912.271289482658,0.0,Post-Monsoon,1231760353,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00014,SYNTH-SYNTH_8B_batch_0002_00014-D011,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6350.9 > 4500),362.94187263281464,6350.909749201545,0.0,Post-Monsoon,1231760353,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00014,SYNTH-SYNTH_8B_batch_0002_00014-D012,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6885.6 > 4500),276.51807062182814,6885.569690206556,0.0,Post-Monsoon,1231760353,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00014,SYNTH-SYNTH_8B_batch_0002_00014-D027,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7132.1 > 4500),294.1013915342676,7132.133496676483,0.0,Post-Monsoon,1231760353,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00014,SYNTH-SYNTH_8B_batch_0002_00014-D028,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6872.9 > 4500),269.83474053119255,6872.946861714415,0.0,Post-Monsoon,1231760353,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00022,SYNTH-SYNTH_8B_batch_0002_00022-D015,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5926.0 > 4500),332.99546513876794,5926.012805875109,0.0,Post-Monsoon,3128438099,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00022,SYNTH-SYNTH_8B_batch_0002_00022-D024,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7111.1 > 4500),265.80826968605584,7111.105268369818,0.0,Post-Monsoon,3128438099,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00022,SYNTH-SYNTH_8B_batch_0002_00022-D030,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5984.8 > 4500),266.1243875405888,5984.811739945461,0.0,Post-Monsoon,3128438099,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00026,SYNTH-SYNTH_8B_batch_0002_00026-D020,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7155.8 > 4500),380.1064861324986,7155.7719448482785,0.0,Post-Monsoon,3482513728,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00026,SYNTH-SYNTH_8B_batch_0002_00026-D021,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7333.8 > 4500),262.6718143345984,7333.805625142443,0.0,Post-Monsoon,3482513728,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00030,SYNTH-SYNTH_8B_batch_0002_00030-D003,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7236.8 > 4500),338.4525745931374,7236.795112291732,0.0,Post-Monsoon,3405940166,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00030,SYNTH-SYNTH_8B_batch_0002_00030-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6721.8 > 4500),252.42040810779764,6721.821592008642,0.0,Post-Monsoon,3405940166,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00030,SYNTH-SYNTH_8B_batch_0002_00030-D007,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6248.1 > 4500),304.40347175544406,6248.1083008385485,0.0,Post-Monsoon,3405940166,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00030,SYNTH-SYNTH_8B_batch_0002_00030-D011,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6770.8 > 4500),319.75420582109797,6770.7971205412105,0.0,Post-Monsoon,3405940166,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00030,SYNTH-SYNTH_8B_batch_0002_00030-D016,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7444.2 > 4500),268.8166702960443,7444.237512359405,0.0,Post-Monsoon,3405940166,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00030,SYNTH-SYNTH_8B_batch_0002_00030-D027,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6645.3 > 4500),374.8441876331421,6645.34502029075,0.0,Post-Monsoon,3405940166,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00030,SYNTH-SYNTH_8B_batch_0002_00030-D028,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (9228.8 > 4500),273.32014578046477,9228.771635312398,0.0,Post-Monsoon,3405940166,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00034,SYNTH-SYNTH_8B_batch_0002_00034-D008,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7287.2 > 4500),272.6403455983165,7287.172846092212,0.0,Post-Monsoon,3324000862,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00034,SYNTH-SYNTH_8B_batch_0002_00034-D028,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5583.3 > 4500),253.5475971843357,5583.279710139579,0.0,Post-Monsoon,3324000862,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00038,SYNTH-SYNTH_8B_batch_0002_00038-D012,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5764.6 > 4500),398.4652450002513,5764.605897944011,0.0,Post-Monsoon,2862594986,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00038,SYNTH-SYNTH_8B_batch_0002_00038-D013,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5845.0 > 4500),294.6551443156115,5844.953142570344,0.0,Post-Monsoon,2862594986,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00038,SYNTH-SYNTH_8B_batch_0002_00038-D020,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7015.1 > 4500),275.1439161994737,7015.114130663891,0.0,Post-Monsoon,2862594986,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00042,SYNTH-SYNTH_8B_batch_0002_00042-D011,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6354.6 > 4500),294.08221980821463,6354.571242310666,0.0,Post-Monsoon,1312712705,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00050,SYNTH-SYNTH_8B_batch_0002_00050-D018,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5053.6 > 4500),381.2420271220456,5053.56422927503,0.0,Post-Monsoon,1821475214,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00050,SYNTH-SYNTH_8B_batch_0002_00050-D019,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5640.1 > 4500),322.133462119219,5640.051411666643,0.0,Post-Monsoon,1821475214,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00061,SYNTH-SYNTH_8B_batch_0002_00061-D010,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (8337.9 > 4500),284.3997360109124,8337.904638634578,0.0,Winter,3646171057,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00062,SYNTH-SYNTH_8B_batch_0002_00062-D003,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7691.7 > 4500),292.9006862531349,7691.745699593225,0.0,Post-Monsoon,770777125,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0002_00062,SYNTH-SYNTH_8B_batch_0002_00062-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5421.7 > 4500),262.8616807949329,5421.7278403712035,0.0,Post-Monsoon,770777125,HP-STG-v1.0.0,Phase 8B v1.0.0
