date,actual_pm25,predicted_pm25,base_value,pm25_persistence_shap,meteorology_shap,wind_ventilation_shap,biomass_burning_shap,calendar_seasonal_shap,reconstruction_error
2020-02-23,135.72,170.10383519964532,143.16253234086244,32.32885245294719,0.09134337905313805,-3.6113637121253834,-1.867529261092067,0.0,0.0
2020-02-24,218.86,171.3921697242838,143.16253234086244,31.587453831090144,0.6684072994129282,-2.750950159050594,-1.275273588031063,0.0,-5.684341886080802e-14
2020-02-25,188.64,173.0800382596486,143.16253234086244,34.03309683732306,0.3410974902709781,-2.907644241947332,-1.549044166860492,0.0,-5.684341886080802e-14
2020-02-26,166.45,173.15783605016648,143.16253234086244,34.15158265357684,0.27365861646238165,-2.668535928727846,-1.761401632007272,0.0,-5.684341886080802e-14
2020-02-27,222.39,173.70695331432552,143.16253234086244,34.73877760230349,0.23236238956551505,-2.8916145131270063,-1.535104505278904,0.0,-2.842170943040401e-14
2020-02-28,153.5,170.93721945405133,143.16253234086244,32.845289065565176,-0.369053167149883,-2.4822966571516445,-2.21925212807466,0.0,-8.526512829121202e-14
2020-02-29,206.33,170.7370197227803,143.16253234086244,32.039837300467674,-0.7881963877580942,-1.5208871983350178,-2.1562663324566604,0.0,-2.842170943040401e-14
2020-03-01,53.63,160.60705970794433,143.16253234086244,26.677590184832567,-1.2539438322636194,-3.474436433413271,-4.504682552073635,0.0,-1.4210854715202004e-13
2020-03-02,64.75,114.44753237613627,143.16253234086244,-22.7689090957071,-1.6214534912083154,-2.3126735769562177,-2.011963800854562,0.0,1.4210854715202004e-14
2020-03-03,51.99,95.37290722119661,143.16253234086244,-43.44688591983677,-0.8114986458718789,-1.4784924728308932,-2.05274808112624,0.0,-5.684341886080802e-14
2020-03-04,58.95,49.83335679657993,143.16253234086244,-92.01570667064841,1.0017243723400076,-1.0983133229210988,-1.2168799230530165,0.0,7.105427357601002e-15
2020-03-05,39.73,49.1257768112138,143.16253234086244,-92.58986035319265,0.9310850422201349,-1.2048478057182164,-1.1731324129579248,0.0,1.4210854715202004e-14
2020-03-06,59.96,48.728904510756394,143.16253234086244,-93.12828562626018,1.3334781305807968,-1.6730298414199185,-0.9657904930067934,0.0,4.263256414560601e-14
2020-03-07,64.31,49.43947917023446,143.16253234086244,-92.97705475960083,1.758954266604921,-1.9936808675266458,-0.5112718101054204,0.0,1.4210854715202004e-14
2020-03-08,45.69,49.7752370250737,143.16253234086244,-93.32142498301162,2.009600023245066,-2.0569084171193768,-0.01856193890286388,0.0,4.973799150320701e-14
2020-03-09,65.38,49.07493506654019,143.16253234086244,-93.93775689177244,2.0266778060048565,-1.9029444956960406,-0.27357369285865285,0.0,2.842170943040401e-14
2020-03-10,67.23,49.87610853271664,143.16253234086244,-92.9391496429548,1.860762916858531,-1.749232175821468,-0.45880490622806386,0.0,0.0
2020-03-11,43.71,52.208327529425475,143.16253234086244,-90.28855334262425,1.6575140183961858,-1.6823475223524824,-0.6408179648563938,0.0,-1.4210854715202004e-14
2020-03-12,47.51,48.41495426727383,143.16253234086244,-94.02100806112173,1.81116485791724,-1.72789497138014,-0.8098398990040427,0.0,7.105427357601002e-14
2020-03-13,41.43,48.811316989110445,143.16253234086244,-93.85534478733247,1.851460364352004,-1.7017539570453695,-0.6455769717262186,0.0,4.973799150320701e-14
2020-03-14,38.61,48.44567552971451,143.16253234086244,-93.44401077025229,1.753626839681007,-2.2183145590527924,-0.8081583215239138,0.0,5.684341886080802e-14
2020-03-15,44.11,48.61640228876471,143.16253234086244,-94.03231132984523,2.1494125497648664,-2.120371678006927,-0.542859594010535,0.0,1.0658141036401503e-13
2020-03-16,40.47,48.74121283928399,143.16253234086244,-94.47488260573853,2.454360841286243,-1.7591572203195258,-0.6416405168067273,0.0,8.526512829121202e-14
2020-03-17,51.63,48.03356940203341,143.16253234086244,-95.1260832488424,2.286779213300673,-1.5217341000117863,-0.7679248032755717,0.0,5.684341886080802e-14
2020-03-18,45.6,48.118396390659406,143.16253234086244,-95.03055357294913,2.35541902344213,-1.5165879034050769,-0.8524134972910491,0.0,1.0658141036401503e-13
2020-03-19,46.82,48.43428609589436,143.16253234086244,-94.7952630827971,2.343416606082876,-1.3801372560372374,-0.8962625122166876,0.0,7.815970093361102e-14
2020-03-20,61.67,49.45516203454147,143.16253234086244,-94.4488763351927,2.2060797421933867,-1.4032081340509301,-0.06136557927079537,0.0,7.105427357601002e-14
2020-03-21,62.08,49.33838565494278,143.16253234086244,-94.9144195712653,2.3471790777018313,-1.1158001956795731,-0.14110599667665633,0.0,4.263256414560601e-14
2020-03-22,37.78,49.25297422790351,143.16253234086244,-94.93352232127725,2.3941489477508875,-0.9766155857585616,-0.39356915367402096,0.0,1.4210854715202004e-14
2020-03-23,52.15,49.0181146419653,143.16253234086244,-95.05152706191816,2.460639560382531,-0.9485904202500308,-0.6049397771115266,0.0,4.263256414560601e-14
2020-03-24,53.69,49.602059552411745,143.16253234086244,-95.04205209984542,2.393554728098437,-0.49071169205502374,-0.4212637246487372,0.0,5.684341886080802e-14
2020-03-25,47.55,50.1923535790515,143.16253234086244,-94.91875189218545,2.6066425071926727,-0.3241091102222995,-0.33396026659588146,0.0,1.4210854715202004e-14
2020-03-26,61.45,50.49415009162579,143.16253234086244,-94.79994501009126,3.2406408250015595,-0.5828816723784169,-0.5261963917685769,0.0,4.973799150320701e-14
2020-03-27,56.92,51.9504108123821,143.16253234086244,-93.92374730086081,3.8914745189146136,-0.5963055698132542,-0.5835431767208759,0.0,-1.4210854715202004e-14
2020-03-28,66.43,51.464918915211044,143.16253234086244,-93.76124263358523,3.463433352111047,-0.6801482442193058,-0.7196558999579221,0.0,1.4210854715202004e-14
2020-03-29,50.22,53.86067161179908,143.16253234086244,-92.0921473538581,3.645467857175143,-0.19206201103196954,-0.6631192213484135,0.0,-4.263256414560601e-14
2020-03-30,57.05,50.72082722284336,143.16253234086244,-93.85827711252935,2.9948587383312164,-0.9813551034388676,-0.596931640382136,0.0,6.394884621840902e-14
2020-03-31,68.6,51.39100292136812,143.16253234086244,-92.79381100353922,3.1778171858218798,-1.4803295833947114,-0.6752060183822839,0.0,7.105427357601002e-15
2020-04-01,71.45,57.41259650778674,143.16253234086244,-86.09613275159352,3.0262845580797317,-1.8146087695437811,-0.865478870018197,0.0,4.973799150320701e-14
2020-04-02,69.98,63.170287522369996,143.16253234086244,-82.21861343920665,2.7466235308994733,-1.592169603847966,1.0719146936626858,0.0,7.105427357601002e-15
2020-04-03,56.01,65.11955056640913,143.16253234086244,-79.75900118530365,2.388850105752095,-1.4934014668522249,0.8205707719504057,0.0,5.684341886080802e-14
2020-04-04,70.63,57.143113627030765,143.16253234086244,-88.63482123541687,2.909167816014162,-1.4541723314061785,1.160407036977107,0.0,1.0658141036401503e-13
2020-04-05,46.42,60.655232868660626,143.16253234086244,-83.86313930204416,2.1197656810693895,-1.6239811381926932,0.8600552869655841,0.0,4.973799150320701e-14
2020-04-06,53.96,54.40447622020007,143.16253234086244,-91.06936142272082,2.700764282701442,-1.410269929058842,1.0208109484158077,0.0,2.842170943040401e-14
2020-04-07,65.17,54.448400850922866,143.16253234086244,-90.87980824278141,2.685987808838062,-1.5530846857894738,1.032773629793221,0.0,1.4210854715202004e-14
2020-04-08,65.27,54.57133426368591,143.16253234086244,-90.61782605874816,2.5418846400866517,-1.5686341009278302,1.0533774424128555,0.0,-4.263256414560601e-14
2020-04-09,64.83,58.291530246851586,143.16253234086244,-89.08569669246849,4.670468228370931,-1.5872856797805222,1.1315120498672337,0.0,-2.1316282072803006e-14
2020-04-10,57.32,61.75261533769672,143.16253234086244,-85.6212853095418,4.520175846934261,-1.5392077055109858,1.230400164952747,0.0,6.394884621840902e-14
2020-04-11,49.09,55.062639790587966,143.16253234086244,-90.36240151606866,2.571848907208038,-1.592140222008168,1.282800280594296,0.0,1.4210854715202004e-14
2020-04-12,46.04,54.75488986001246,143.16253234086244,-90.7879064019889,2.540067237170687,-1.4636448615878246,1.3038415455560874,0.0,-2.1316282072803006e-14
2020-04-13,61.36,55.11960915149715,143.16253234086244,-91.08082621943814,2.6873522345349508,-0.9970656827657085,1.3476164783036013,0.0,-7.105427357601002e-15
2020-04-14,36.49,54.26174921095831,143.16253234086244,-91.49647098154776,2.2974782794969184,-1.0455767282558859,1.343786300402622,0.0,-3.552713678800501e-14
2020-04-15,70.33,53.92095994619025,143.16253234086244,-91.62756407048337,2.2653495495539717,-1.4214917460119407,1.5421338722691487,0.0,0.0
2020-04-16,55.38,58.554214370672646,143.16253234086244,-85.46389541313859,1.3198380714993452,-1.8865499215711885,1.422289293020578,0.0,4.973799150320701e-14
2020-04-17,41.66,53.14744949923836,143.16253234086244,-92.06309692904668,1.69850529843417,-1.5684657440790593,1.9179745330674542,0.0,4.263256414560601e-14
2020-04-18,52.83,52.57363422530559,143.16253234086244,-92.85448170553725,1.2912400183239727,-1.535216856988586,2.509560428644976,0.0,3.552713678800501e-14
2020-04-19,49.31,52.56148035368532,143.16253234086244,-92.93623217261336,1.3161478683003942,-1.6339502411113849,2.6529825582471918,0.0,3.552713678800501e-14
2020-04-20,61.87,52.552907444226555,143.16253234086244,-93.7981030816051,1.4030326424394626,-1.6826015725407746,3.4680471150705023,0.0,3.552713678800501e-14
2020-04-21,54.84,52.93049396574481,143.16253234086244,-94.0265770585444,1.6705913536394543,-1.3467531757364584,3.4707005055237623,0.0,7.105427357601002e-15
2020-04-22,57.81,53.68040728857324,143.16253234086244,-93.82695134847917,2.141298250188358,-1.2035513757075673,3.407079421709165,0.0,7.105427357601002e-15
2020-04-23,46.83,53.57399837389235,143.16253234086244,-93.86680000046027,2.111288056594639,-1.2280569116865936,3.3950348885821624,0.0,-2.842170943040401e-14
2020-04-24,51.03,52.6235597062356,143.16253234086244,-94.23004102481931,1.438448005544323,-1.1350384898745056,3.3876588745226726,0.0,-7.105427357601002e-15
2020-04-25,45.35,52.20774207240402,143.16253234086244,-94.66927267074361,1.190297426601396,-0.9893322923992622,3.513517268083041,0.0,2.842170943040401e-14
2020-04-26,40.93,52.018969206223026,143.16253234086244,-94.73510795109672,1.0519981097746296,-0.952573401899162,3.4921201085818137,0.0,2.1316282072803006e-14
2020-04-27,37.21,51.89303827473516,143.16253234086244,-94.14519415530108,0.9743358777991578,-1.6260783070196096,3.5274425183942437,0.0,1.4210854715202004e-14
2020-04-28,42.99,52.04185255441516,143.16253234086244,-93.81486092988395,1.2324938400285972,-2.0455629445502725,3.5072502479583276,0.0,1.4210854715202004e-14
2020-04-29,50.16,52.90643909618754,143.16253234086244,-93.450787574267,1.4767571022857533,-1.9457167932014483,3.66365402050776,0.0,1.4210854715202004e-14
2020-04-30,44.03,52.36270382299315,143.16253234086244,-93.94095286776401,1.1219981282078868,-1.5771563770609403,3.596282598747766,0.0,7.105427357601002e-15
2020-05-01,66.22,52.95193204733664,143.16253234086244,-93.57932315449443,1.4385395435460333,-1.6073629760270094,3.537546293449627,0.0,-1.4210854715202004e-14
2020-05-02,47.13,53.90434419061612,143.16253234086244,-92.25215938909139,1.2188591731468443,-1.7589171249142053,3.534029190612424,0.0,7.105427357601002e-15
2020-05-03,65.08,53.151751572494206,143.16253234086244,-93.26450519875554,1.509724365262594,-1.870491593804982,3.61449165892969,0.0,0.0
2020-05-04,52.32,52.99701774518823,143.16253234086244,-93.36869976402504,1.56428052835125,-1.9488224753425922,3.587727115342141,0.0,2.842170943040401e-14
2020-05-05,67.17,53.19059860884649,143.16253234086244,-93.25826232605684,1.5099466641954509,-1.8916513565678394,3.6680332864132565,0.0,7.105427357601002e-15
2020-05-06,44.06,54.67304044651089,143.16253234086244,-91.31185581523499,1.0537744516273682,-1.7172981398209886,3.485887609077054,0.0,7.105427357601002e-15
2020-05-07,51.09,52.64044276633156,143.16253234086244,-93.40054092984371,1.096555824868064,-1.881579672093559,3.6634752025382764,0.0,5.684341886080802e-14
2020-05-08,39.24,52.578474653361646,143.16253234086244,-93.38446260413781,1.1244872329533537,-1.874750815426054,3.5506684991096766,0.0,3.552713678800501e-14
2020-05-09,64.28,52.09197591560096,143.16253234086244,-93.90150758571976,0.8953991523590635,-1.5964998347046604,3.532051842803865,0.0,7.105427357601002e-15
2020-05-10,49.45,52.74007539387619,143.16253234086244,-93.41090591924937,0.9647704044403069,-1.5944894025363885,3.6181679703592,0.0,7.105427357601002e-15
2020-05-11,56.38,52.61733610059072,143.16253234086244,-93.63892308534777,1.1048858101769503,-1.584472052173529,3.573313087072624,0.0,0.0
2020-05-12,58.73,52.4469904650598,143.16253234086244,-93.67607744041825,1.0265888786720962,-1.6703505623238721,3.604297248267399,0.0,-1.4210854715202004e-14
2020-05-13,37.22,52.21100787872849,143.16253234086244,-93.93994882759799,0.8469791595579234,-1.4967452452655938,3.6381904511716767,0.0,3.552713678800501e-14
2020-05-14,65.07,52.541860977628055,143.16253234086244,-93.73977389659615,1.0120481360333144,-1.5873119502640094,3.6943663475924424,0.0,2.1316282072803006e-14
2020-05-15,54.36,52.43468791080353,143.16253234086244,-93.91572221729437,0.8490883841193687,-1.335670626450661,3.674460029566745,0.0,1.4210854715202004e-14
2020-05-16,68.08,52.62969393734533,143.16253234086244,-93.61297951948015,0.7700450451493123,-1.3215528715843283,3.6316489423980296,0.0,2.1316282072803006e-14
2020-05-17,45.34,55.724231974043676,143.16253234086244,-90.1790491711051,0.658310489786167,-1.4001392386019296,3.482577553102103,0.0,0.0
2020-05-18,36.94,52.36537002960517,143.16253234086244,-93.82551141436677,0.7404363197250261,-1.2780255539852408,3.5659383373696705,0.0,4.973799150320701e-14
2020-05-19,67.37,52.62636118505699,143.16253234086244,-93.50818835876895,0.7291508331604896,-1.4169183056575083,3.6597846754604855,0.0,2.842170943040401e-14
2020-05-20,64.44,55.37300374141215,143.16253234086244,-90.83175501099139,0.6264488593710229,-1.2147446580286005,3.6305222101986927,0.0,-1.4210854715202004e-14
2020-05-21,58.55,52.46176920146117,143.16253234086244,-93.64008633880515,0.706500813368968,-1.349436268315428,3.582258654350336,0.0,7.105427357601002e-15
2020-05-22,44.09,52.36888833971673,143.16253234086244,-93.50289458180119,0.5713448104990835,-1.4325478299718044,3.5704536001281793,0.0,2.842170943040401e-14
2020-05-23,64.29,55.80651446027646,143.16253234086244,-92.74906201293709,3.35994843743824,-1.4623194276075764,3.495415122520466,0.0,-1.4210854715202004e-14
2020-05-24,69.85,52.38442396642286,143.16253234086244,-94.10067830452914,1.01287797423025,-1.284233880021438,3.5939258358807176,0.0,2.842170943040401e-14
2020-05-25,54.9,57.19723946174253,143.16253234086244,-88.75287054228563,0.7476616410453804,-1.334126176776398,3.3740421988967197,0.0,1.4210854715202004e-14
2020-05-26,45.77,52.17878751319436,143.16253234086244,-93.61146432901845,0.9151538455601755,-1.8574830471015267,3.5700487028917194,0.0,-7.105427357601002e-15
2020-05-27,44.96,51.82436781951301,143.16253234086244,-93.88625470074946,0.8552403494938272,-1.8855609786675815,3.578410808573798,0.0,-7.105427357601002e-15
2020-05-28,58.95,52.00861243918362,143.16253234086244,-93.79654284819904,0.7080846947949643,-1.7730867258715106,3.707624977596724,0.0,4.263256414560601e-14
2020-05-29,39.61,51.886106472012315,143.16253234086244,-93.85095776349648,0.865306877161822,-1.9180362456409497,3.6272612631254315,0.0,4.263256414560601e-14
2020-05-30,52.41,51.860143449136245,143.16253234086244,-93.81465109782205,0.7789856087605505,-1.881424568364013,3.614701165699303,0.0,1.4210854715202004e-14
2020-05-31,54.42,52.22886202438131,143.16253234086244,-93.56339951738569,0.9096022698267529,-1.9574903228698761,3.677617253947667,0.0,7.105427357601002e-15
2020-06-01,66.64,52.576595037935604,143.16253234086244,-93.60165861245068,1.1128187952287136,-1.820545824980939,3.7234483392760245,0.0,4.263256414560601e-14
2020-06-02,94.6,56.86410793789867,143.16253234086244,-90.64225598894909,1.681661548161994,-1.4075812814282618,4.0697513192515755,0.0,7.105427357601002e-15
2020-06-03,112.67,92.40606869237986,143.16253234086244,-51.94749771931782,0.25039409436305626,-1.545449268064154,2.486089244536325,0.0,1.4210854715202004e-14
2020-06-04,96.32,98.79095807919164,143.16253234086244,-45.04464616018249,0.18511029250240857,-1.6629497195210339,2.1509113255302985,0.0,1.4210854715202004e-14
2020-06-05,111.55,99.63326598565247,143.16253234086244,-44.49437190926485,0.2497558364736276,-1.3538587104016813,2.069208427982914,0.0,1.4210854715202004e-14
2020-06-06,86.96,98.59657739166026,143.16253234086244,-45.69685635973058,0.21933271647677216,-1.3399803959210537,2.2515490899726753,0.0,1.4210854715202004e-14
2020-06-07,65.89,98.57078652460515,143.16253234086244,-45.67823198388546,0.2931451424055964,-1.4721905977081713,2.2655316229307245,0.0,2.842170943040401e-14
2020-06-08,112.55,95.98285600238373,143.16253234086244,-48.989745626722986,0.6193400025041836,-1.1726357123448852,2.3633649980849594,0.0,1.4210854715202004e-14
2020-06-09,112.47,100.7773127506928,143.16253234086244,-43.478236937161185,0.22760227853105747,-1.252172333539635,2.1175874020001197,0.0,0.0
2020-06-10,107.74,100.32192274153105,143.16253234086244,-43.800718337757154,0.08848280518482773,-1.1338576534842137,2.005483586725164,0.0,-1.4210854715202004e-14
2020-06-11,87.03,100.49967981783148,143.16253234086244,-43.67615554104889,0.16143238176853564,-0.9482477987461743,1.8001184349955737,0.0,-1.4210854715202004e-14
2020-06-12,122.44,100.8769666287571,143.16253234086244,-43.33347867524945,0.19006794598479665,-0.5104716331710495,1.3683166503304014,0.0,-2.842170943040401e-14
2020-06-13,105.44,100.80544961341165,143.16253234086244,-43.43575440762737,0.17794749120590947,-0.16006892948182772,1.0607931184525412,0.0,-4.263256414560601e-14
2020-06-14,67.21,100.16315398453521,143.16253234086244,-42.8676604758352,-0.038389569285286654,-0.40291252051623466,0.30958420930949326,0.0,0.0
2020-06-15,69.52,98.15298659155178,143.16253234086244,-45.31129037986466,0.07506508934630225,-0.14640348073327733,0.37308302194098336,0.0,-1.4210854715202004e-14
2020-06-16,99.23,98.91026096593961,143.16253234086244,-43.570440867068655,-0.5671477453108953,-0.2662960168506458,0.1516132543074335,0.0,-5.684341886080802e-14
2020-06-17,77.95,99.2778651011603,143.16253234086244,-42.821291995350826,-0.681247232643098,-0.47730998387914036,0.09518197217093119,0.0,-1.4210854715202004e-14
2020-06-18,119.85,100.37089897184778,143.16253234086244,-41.64217385218451,-0.5715213476051755,-0.5093431696544228,-0.06859499957059118,0.0,4.263256414560601e-14
2020-06-19,105.9,100.20275493358926,143.16253234086244,-41.610747751796495,-0.5962331447640631,-0.667891538048788,-0.08490497266381246,0.0,-2.842170943040401e-14
2020-06-20,66.79,99.79035547294899,143.16253234086244,-41.79422313193433,-0.438097163160326,-1.0995167809795876,-0.04033979183919435,0.0,-1.4210854715202004e-14
2020-06-21,113.05,97.96403879864941,143.16253234086244,-43.47511850812863,-0.27509864998112676,-1.5077901651802421,0.059513781076980486,0.0,-1.4210854715202004e-14
2020-06-22,115.07,100.3985125914845,143.16253234086244,-41.140151518355104,-0.053616770427854094,-1.1957068444270813,-0.37454461616791007,0.0,1.4210854715202004e-14
2020-06-23,81.26,100.15427976672794,143.16253234086244,-42.1770373027491,-0.06596113863373694,-0.6837499315552523,-0.0815042011964034,0.0,0.0
2020-06-24,129.16,100.12248168238226,143.16253234086244,-41.54547921357425,-0.09902394938327191,-1.1056173724416334,-0.2899301230810387,0.0,1.4210854715202004e-14
